województwo;powiat;gmina;Typ gminy;Kod teryt gminy;RSPO;rodzaj placówki;czy publiczna;Nazwa szkoły;Miejscowość;Ulica nr;język polski liczba zdających;język polski wynik średni (%);język polski odchylenie standardowe (%);język polski mediana (%);język polski modalna (%);matematyka liczba zdających;matematyka wynik średni (%);matematyka odchylenie standardowe (%);matematyka mediana (%);matematyka modalna (%);język angielski liczba zdających;język angielski wynik średni (%);język angielski odchylenie standardowe (%);język angielski mediana (%);język angielski modalna (%);język francuski liczba zdających;język francuski wynik średni (%);język francuski odchylenie standardowe (%);język francuski mediana (%);język francuski modalna (%);język hiszpański liczba zdających;język hiszpański wynik średni (%);język hiszpański odchylenie standardowe (%);język hiszpański mediana (%);język hiszpański modalna (%);język niemiecki liczba zdających;język niemiecki wynik średni (%);język niemiecki odchylenie standardowe (%);język niemiecki mediana (%);język niemiecki modalna (%);język rosyjski liczba zdających;język rosyjski wynik średni (%);język rosyjski odchylenie standardowe (%);język rosyjski mediana (%);język rosyjski modalna (%);język włoski liczba zdających;język włoski wynik średni (%);język włoski odchylenie standardowe (%);język włoski mediana (%);język włoski modalna (%)
Łódzkie;Łaski;Sędziejowice;Gmina wiejska;1003032;55712;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW 1863 R. W SĘDZIEJOWICACH;Sędziejowice;ul. Powstańców 1863 Roku 6;59;52;17;53;40;59;50;30;52;12;59;59;30;69;91;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łaski;Sędziejowice;Gmina wiejska;1003032;56404;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JAKUBA SZYMKIEWICZA W MARZENINIE;Marzenin;ul. Łaska 7;19;58;18;62;64;19;50;29;52;16;19;54;35;55;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łaski;Widawa;Gmina wiejska;1003042;80417;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CHOCIWIU;Chociw;191;16;65;18;66;60;16;48;29;44;12;15;54;31;49;15;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łaski;Widawa;Gmina wiejska;1003042;57715;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WALENTEGO WIDAWCZYKA W WIDAWIE;Widawa;ul. Wieluńska 17;61;38;20;40;36;61;40;26;32;16;61;44;31;25;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łaski;Widawa;Gmina wiejska;1003042;7505;dla młodzieży;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA W RESTARZEWIE;Restarzew Cmentarny;11;7;59;16;56;56;7;55;24;60;;7;56;36;31;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łaski;Wodzierady;Gmina wiejska;1003052;69059;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W ZALESIU;Marianów;12 A;17;58;15;60;60;17;56;27;60;56;17;71;31;89;91;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łaski;Wodzierady;Gmina wiejska;1003052;73865;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KWIATKOWICACH;Kwiatkowice;ul. Szkolna 17;18;57;22;58;78;18;43;28;40;40;18;64;32;76;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina miejska;1004011;15193;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. MARII KONOPNICKEJ W ŁĘCZYCY;Łęczyca;ul. Ozorkowskie Przedmieście 6c;53;58;17;58;49;53;43;28;36;16;53;62;33;73;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina miejska;1004011;24410;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM . 25 KALISKIEJ DYWIZJI PIECHOTY;Łęczyca;ul. Zachodnia 23;68;56;15;59;64;68;49;31;44;20;68;59;33;57;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina miejska;1004011;262328;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W ŁĘCZYCY;Łęczyca;ul. Szkolna 4;23;61;21;60;58;23;76;25;84;96;23;72;33;93;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Daszyna;Gmina wiejska;1004022;82573;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W DASZYNIE;Daszyna;26a;18;65;18;68;53;18;62;30;68;36;18;53;32;46;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Daszyna;Gmina wiejska;1004022;82575;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W MAZEWIE;Mazew;68;13;50;20;53;33;13;46;27;52;16;13;38;30;24;13;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Góra Świętej Małgorzaty;Gmina wiejska;1004032;47153;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SŁUGACH;Sługi;44;8;55;10;59;60;8;40;22;40;;8;46;33;35;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Góra Świętej Małgorzaty;Gmina wiejska;1004032;46656;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W GÓRZE ŚWIĘTEJ MAŁGORZATY;Góra Świętej Małgorzaty;42;30;63;15;61;58;30;59;27;56;44;30;58;24;60;27;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Grabów;Gmina wiejska;1004042;91134;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.PROF.WACŁAWA FELCZAKA W CHORKACH;Chorki;8;11;49;16;47;44;11;46;28;36;16;11;51;35;31;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Grabów;Gmina wiejska;1004042;91135;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KOSZUTSKIEJ W KADZIDŁOWEJ;Kadzidłowa;22;12;61;18;61;51;12;50;31;36;28;12;51;31;42;18;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Grabów;Gmina wiejska;1004042;91136;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM MARII KONOPNICKIEJ W STAREJ SOBÓTCE;Stara Sobótka;31;10;71;12;76;53;10;55;28;56;24;10;68;28;84;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Grabów;Gmina wiejska;1004042;91138;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA KOCHANOWSKIEGO W GRABOWIE;Grabów;ul. Kochanowskiego 2a;20;53;14;51;62;20;46;30;34;32;20;63;32;70;98;;;;;;;;;;;;;;;;1;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina wiejska;1004052;11003;dla młodzieży;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA ŁOKIETKA W TOPOLI KRÓLEWSKIEJ;Topola Królewska;67;34;54;15;51;51;34;58;30;58;96;34;54;31;46;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina wiejska;1004052;9981;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W LEŹNICY MAŁEJ;Leźnica Mała;36;16;61;18;61;44;16;59;34;62;24;16;46;37;28;9;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina wiejska;1004052;10951;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W SIEDLCU;Siedlec;16A;6;62;15;69;;6;69;26;72;;6;75;26;85;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina wiejska;1004052;11106;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WILCZKOWICACH;Wilczkowice Górne;35;16;68;12;69;62;16;53;28;44;44;16;62;25;64;51;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Łęczyca;Gmina wiejska;1004052;9897;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W BŁONIU;Błonie;33A;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Piątek;Miasto;1004064;28114;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W PIĄTKU;Piątek;ul. Szkolna 1;64;55;20;57;56;64;48;30;40;16;62;65;33;81;100;;;;;;;;;;;2;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Piątek;Obszar wiejski;1004065;22838;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W CZERNIKOWIE;Czerników;11;14;73;13;77;64;14;80;17;88;88;14;50;26;48;67;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Świnice Warckie;Gmina wiejska;1004072;47177;dla młodzieży;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W ŚWINICACH WARCKICH SZKOŁA PODSTAWOWA IM. M. KONOPNICKIEJ;Świnice Warckie;ul. Szkolna 5;42;53;18;51;51;42;41;23;36;24;42;48;30;44;22;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Świnice Warckie;Gmina wiejska;1004072;131215;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 2 W STEMPLEWIE;Stemplew;35;4;;;;;4;;;;;3;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łęczycki;Witonia;Gmina wiejska;1004082;15773;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ POLSKI W WITONI;Witonia;ul. Szkolna 4;29;56;16;56;44;29;47;28;36;24;29;34;26;24;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;71703;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W ŁOWICZU;Łowicz;ul. Kaliska 12;79;57;19;60;67;80;61;27;60;96;80;75;27;89;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;66174;dla młodzieży;Tak;PIJARSKA SZKOŁA PODSTAWOWA KRÓLOWEJ POKOJU W ŁOWICZU;Łowicz;ul. Pijarska 2;50;66;11;67;60;50;77;21;80;80;50;83;18;91;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;91657;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 3 IM. KARD. KAROLA WOJTYŁY - PAPIEŻA POLAKA;Łowicz;ul. Grunwaldzka 9;62;60;21;64;49;62;54;29;60;72;62;64;30;66;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;71704;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 4 IM. MARII KONOPNICKIEJ W ŁOWICZU;Łowicz;ul. Stanisława Stanisławskiego 31a;63;52;17;51;47;63;50;29;44;36;65;62;31;67;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;85889;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ADAMA MICKIEWICZA W ŁOWICZU;Łowicz;ul. Adama Mickiewicza 1;91;64;15;64;73;91;72;26;80;100;93;76;26;89;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;91400;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 7 IM. JANA PAWŁA II Z ODDZIAŁAMI INTEGRACYJNYMI;Łowicz;ul. Młodzieżowa 15;52;55;21;58;69;52;62;30;72;76;52;70;27;75;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Bielawy;Gmina wiejska;1005022;60985;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.PREZYDENTA RP I.MOŚCICKIEGO W SOBOCIE;Sobota;ul. Warszawska 22;9;64;12;67;67;9;54;26;64;76;9;65;22;69;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Bielawy;Gmina wiejska;1005022;57846;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W OSZKOWICACH;Oszkowice;29;16;57;14;59;51;16;48;27;36;28;16;48;31;33;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Bielawy;Gmina wiejska;1005022;79713;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STARYM WALISZEWIE;Stary Waliszew;20A;18;52;14;55;29;18;50;25;48;24;17;58;32;64;16;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łowicki;Bielawy;Gmina wiejska;1005022;60942;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.17 PUŁKU UŁANÓW WIELKOPOLSKICH W BIELAWACH;Bielawy;ul. Parzew 20A;19;61;15;64;76;19;64;28;76;76;19;67;29;73;33;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Chąśno;Gmina wiejska;1005032;25380;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA CHEŁMOŃSKIEGO W BŁĘDOWIE;Błędów;20;17;67;10;69;71;17;56;28;60;16;17;61;25;64;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Chąśno;Gmina wiejska;1005032;24470;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA UFY W MASTKACH;Mastki;1;11;52;11;49;40;11;57;23;60;36;11;48;32;33;13;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Domaniewice;Gmina wiejska;1005042;20328;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DOMANIEWICACH;Domaniewice;ul. Główna 13;54;65;13;64;67;54;65;26;70;84;54;61;30;58;95;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Domaniewice;Gmina wiejska;1005042;23543;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W SKARATKACH;Skaratki;44A;19;53;14;53;42;19;62;29;64;76;19;68;29;71;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Kiernozia;Gmina wiejska;1005052;41453;dla młodzieży;Tak;SZKOŁA PODSTAWOWA SPECJALNA W MŁODZIEŻOWYM OŚRODKU SOCJOTERAPII W KIERNOZI;Kiernozia;ul. Sobocka 2b;15;24;9;24;27;15;19;10;20;8;13;19;5;16;16;;;;;;;;;;;2;;;;;;;;;;;;;;
Łódzkie;Łowicki;Kiernozia;Gmina wiejska;1005052;72746;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. T. KOŚCIUSZKI W KIERNOZI;Kiernozia;ul. Ogrodowa 4B;45;52;18;58;58;45;49;28;40;12;44;61;28;67;60;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łowicki;Kocierzew Południowy;Gmina wiejska;1005062;3892;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ŁAGUSZEWIE;Łaguszew;27A;7;60;8;58;58;7;74;22;80;80;5;69;27;84;;;;;;;;;;;;2;;;;;;;;;;;;;;
Łódzkie;Łowicki;Kocierzew Południowy;Gmina wiejska;1005062;104827;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W GĄGOLINIE POŁUDNIOWYM;Gągolin Południowy;82;5;72;8;73;;5;82;19;96;96;5;68;28;80;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Kocierzew Południowy;Gmina wiejska;1005062;59021;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WALK NAD BZURĄ 1939 ROKU W KOCIERZEWIE POŁUDNIOWYM;Kocierzew Południowy;103;41;52;17;56;62;41;55;26;52;76;41;56;30;51;29;;;;;;;;;;;;;;;;1;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina miejska;1005011;30399;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JANUSZA KORCZAKA W POPOWIE;Łowicz;ul. Poznańska 4;19;68;11;69;53;19;81;21;84;100;19;70;28;82;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina wiejska;1005072;60480;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NIEDŹWIADZIE;Niedźwiada;43;7;61;14;60;;7;70;28;76;76;7;75;27;89;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina wiejska;1005072;31038;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.BOHATERÓW WRZEŚNIA W DĄBKOWICACH;Dąbkowice Dolne;50;12;64;13;63;60;12;55;32;62;12;12;66;24;65;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina wiejska;1005072;60580;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W WYGODZIE;Wygoda;2;10;65;13;67;51;10;70;13;70;84;10;52;30;54;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina wiejska;1005072;60475;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W JAMNIE;Jamno;112;8;54;14;55;;8;64;27;76;76;8;44;20;42;58;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łowicz;Gmina wiejska;1005072;30314;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W ZIELKOWICACH;Zielkowice;ul. Starowiejska 101;12;52;15;56;53;12;60;18;56;56;12;55;21;46;45;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łyszkowice;Gmina wiejska;1005082;16889;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W STACHLEWIE;Stachlew;76;9;60;11;64;64;9;41;24;40;20;9;56;30;71;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łyszkowice;Gmina wiejska;1005082;26736;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JÓZEFA CHEŁMOŃSKIEGO W ŁYSZKOWICACH;Łyszkowice;ul. Księstwa Łowickiego 11;54;63;20;69;71;54;64;30;80;96;51;72;29;87;91;;;;;;;;;;;3;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łyszkowice;Gmina wiejska;1005082;16894;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W KALENICACH;Kalenice;119;7;64;11;64;69;7;71;26;80;88;7;61;28;69;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Łyszkowice;Gmina wiejska;1005082;16881;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W SELIGOWIE;Seligów;39D;4;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Nieborów;Gmina wiejska;1005092;58816;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BRONIEWSKIEGO W BEŁCHOWIE;Bełchów;85;17;66;13;67;64;17;64;23;56;52;17;63;27;58;40;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Nieborów;Gmina wiejska;1005092;58817;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. LEOKADII OSTROWSKIEJ W BOBROWNIKACH;Bobrowniki;126;33;54;17;53;49;33;50;28;48;24;32;56;29;60;87;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łowicki;Nieborów;Gmina wiejska;1005092;69850;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W NIEBOROWIE;Nieborów;ul. Aleja Legionów Polskich 92;31;55;15;56;56;31;63;28;64;32;31;71;29;85;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Nieborów;Gmina wiejska;1005092;58818;dla młodzieży;Tak;SZKOŁA PODSTAWOWA W DZIERZGÓWKU;Dzierzgówek;15;29;57;12;58;64;29;58;20;56;44;29;66;31;76;91;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Nieborów;Gmina wiejska;1005092;58819;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MYSŁAKOWIE;Mysłaków;ul. Szkolna 32;19;61;13;62;71;19;68;28;84;84;19;64;25;75;75;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Nieborów;Gmina wiejska;1005092;58815;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BEDNARACH;Bednary;ul. Aleja Legionów Polskich 61;21;55;20;51;27;21;64;30;76;76;21;69;25;73;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łowicki;Zduny;Gmina wiejska;1005102;86835;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. PIERWSZEGO MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO W NOWYCH ZDUNACH;Nowe Zduny;88;45;58;17;60;44;44;61;32;68;96;41;62;32;69;98;;;;;;;;;;;3;;;;;;;;;;;;;;
Łódzkie;Łowicki;Zduny;Gmina wiejska;1005102;86836;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BĄKOWIE GÓRNYM;Bąków Górny;123;17;55;15;56;47;17;70;29;80;100;17;53;29;49;60;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Andrespol;Gmina wiejska;1006022;81295;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W WIŚNIOWEJ GÓRZE;Wiśniowa Góra;ul. Tuszyńska 32;111;58;17;60;69;111;55;29;52;20;112;72;28;82;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Andrespol;Gmina wiejska;1006022;82686;dla młodzieży;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY IM.JANA PAWŁA II - SZKOŁA PODSTAWOWA;Bedoń-Wieś;ul. Jarzębinowa 1;20;72;16;71;62;20;63;29;70;72;20;68;30;76;96;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Andrespol;Gmina wiejska;1006022;81296;dla młodzieży;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI IM. JANA BRZECHWY W JUSTYNOWIE;Justynów;ul. Łódzka 17;38;54;17;51;51;38;64;29;64;100;38;71;31;84;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Brójce;Gmina wiejska;1006032;110501;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W BUKOWCU;Bukowiec;ul. Szkolna 3;42;74;11;73;73;42;79;23;86;96;42;82;23;92;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Brójce;Gmina wiejska;1006032;123563;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.ORŁA BIAŁEGO W KUROWICACH;Kurowice;ul. Szkolna 1;66;61;18;63;58;66;62;27;60;48;66;60;29;71;80;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Koluszki;Miasto;1006074;27508;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ W KOLUSZKACH;Koluszki;ul. Kościuszki 16;88;58;16;60;53;88;52;29;52;20;88;61;30;69;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Koluszki;Miasto;1006074;27504;dla młodzieży;Tak;SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W KOLUSZKACH;Koluszki;ul. Zagajnikowa 12;78;61;14;62;64;78;60;28;60;88;78;70;30;84;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Koluszki;Obszar wiejski;1006075;27503;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W GAŁKOWIE DUŻYM;Gałków Duży;ul. Dzieci Polskich 14;51;63;17;67;44;51;59;29;60;84;50;66;34;89;95;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Koluszki;Obszar wiejski;1006075;10149;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JULIANA TUWIMA W RÓŻYCY;Różyca;ul. Piotrkowska 11;33;63;16;62;60;33;62;31;60;96;33;69;33;87;100;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Koluszki;Obszar wiejski;1006075;10147;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W BĘDZELINIE;Będzelin;ul. Szkolna 10;9;57;14;60;33;9;44;20;44;56;9;48;26;53;;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Koluszki;Obszar wiejski;1006075;10148;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W DŁUGIEM;Długie;4;15;44;19;44;62;15;59;31;68;20;15;50;30;36;20;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Nowosolna;Gmina wiejska;1006082;47658;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W LIPINACH;Lipiny;14;23;48;13;49;60;23;44;28;32;20;23;54;29;55;16;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Nowosolna;Gmina wiejska;1006082;47630;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. WŁ. JAGIEŁŁY W STARYCH SKOSZEWACH;Stare Skoszewy;19;40;65;14;66;53;40;70;28;84;88;38;76;27;88;100;;;;;;;;;;;2;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Nowosolna;Gmina wiejska;1006082;268758;dla młodzieży;Tak;PUBLICZNA SZKOŁA PODSTAWOWA OO.BERNARDYNÓW W WIĄCZYNIU DOLNYM;Wiączyń Dolny;18;13;62;8;62;64;13;69;24;68;64;13;78;20;85;91;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Rzgów;Miasto;1006104;5357;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.JANA DŁUGOSZA W RZGOWIE;Rzgów;ul. Szkolna 3;59;58;20;64;67;59;57;26;60;28;58;73;28;84;100;;;;;;;;;;;1;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Rzgów;Obszar wiejski;1006105;5355;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GUZEWIE;Guzew;ul. Edukacyjna 6;26;65;16;68;60;26;52;28;48;44;26;72;26;80;98;;;;;;;;;;;;;;;;;;;;;;;;;
Łódzkie;Łódzki Wschodni;Rzgów;Obszar wiejski;1006105;5356;dla młodzieży;Tak;SZKOŁA PODSTAWOWA IM.ŚW KRÓLOWEJ JADWIGI W KALINIE;Tadzin;24;20;58;22;61;44;20;63;29;68;68;20;70;31;86;100;;;;;;;;;;;;;;;;;;;;;;;;;
