województwo,powiat,gmina,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,język polski liczba zdających,język polski wynik średni (%),język polski odchylenie standardowe (%),język polski mediana (%),język polski modalna (%),matematyka liczba zdających,matematyka wynik średni (%),matematyka odchylenie standardowe (%),matematyka mediana (%),matematyka modalna (%),język angielski liczba zdających,język angielski wynik średni (%),język angielski odchylenie standardowe (%),język angielski mediana (%),język angielski modalna (%),język francuski liczba zdających,język francuski wynik średni (%),język francuski odchylenie standardowe (%),język francuski mediana (%),język francuski modalna (%),język hiszpański liczba zdających,język hiszpański wynik średni (%),język hiszpański odchylenie standardowe (%),język hiszpański mediana (%),język hiszpański modalna (%),język niemiecki liczba zdających,język niemiecki wynik średni (%),język niemiecki odchylenie standardowe (%),język niemiecki mediana (%),język niemiecki modalna (%),język rosyjski liczba zdających,język rosyjski wynik średni (%),język rosyjski odchylenie standardowe (%),język rosyjski mediana (%),język rosyjski modalna (%),język włoski liczba zdających,język włoski wynik średni (%),język włoski odchylenie standardowe (%),język włoski mediana (%),język włoski modalna (%)
Łódzkie,Wieluński,Mokrsko,Gmina wiejska,1017042,92191,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W KRZYWORZECE,Krzyworzeka,166,23,66,11,69,73,23,61,24,60,44,23,61,27,67,82,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Mokrsko,Gmina wiejska,1017042,92193,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W OŻAROWIE,Ożarów,142,13,65,9,69,71,13,60,23,68,56,13,58,27,62,82,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Mokrsko,Gmina wiejska,1017042,92192,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W KOMORNIKACH,Komorniki,126,16,66,8,64,60,16,54,25,50,40,17,59,28,58,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Osjaków,Gmina wiejska,1017052,27673,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW STYCZNIOWYCH W OSJAKOWIE,Osjaków,ul. Częstochowska 24,61,65,15,69,76,61,48,28,48,48,61,63,30,71,93,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Osjaków,Gmina wiejska,1017052,61580,dla młodzieży,Tak,KATOLICKA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. FAUSTYNY KOWALSKIEJ W DROBNICACH,Drobnice,48,14,58,14,65,67,14,56,28,58,20,14,58,33,60,98,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Osjaków,Gmina wiejska,1017052,86403,dla młodzieży,Tak,KATOLICKA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. BRATA ALBERTA CHMIELOWSKIEGO W CZERNICACH,Czernice,118,5,55,9,53,53,5,50,18,56,,5,72,22,76,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Ostrówek,Gmina wiejska,1017062,79269,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ROTMISTRZA WITOLDA PILECKIEGO W OSTRÓWKU,Ostrówek,95,24,58,14,61,64,24,39,21,34,32,22,58,25,47,40,,,,,,,,,,,2,,,,,,,,,,,,,,
Łódzkie,Wieluński,Ostrówek,Gmina wiejska,1017062,80414,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JANOWIE,Janów,40,13,69,11,71,73,13,50,28,40,24,13,51,28,53,22,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Ostrówek,Gmina wiejska,1017062,79270,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SKRZYNNIE,Skrzynno,96,12,64,11,66,69,12,49,25,44,44,10,59,27,52,47,,,,,,,,,,,2,,,,,,,,,,,,,,
Łódzkie,Wieluński,Ostrówek,Gmina wiejska,1017062,79267,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OKALEWIE,Okalew,19,10,72,6,73,67,10,62,25,58,52,10,64,24,64,85,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Pątnów,Gmina wiejska,1017072,40923,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W PĄTNOWIE,Pątnów,105,35,68,16,76,84,35,57,28,56,40,35,63,29,67,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Pątnów,Gmina wiejska,1017072,40832,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W ZAŁĘCZU MAŁYM,Załęcze Małe,35,25,65,15,67,69,25,62,28,72,80,25,54,27,58,22,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Pątnów,Gmina wiejska,1017072,40942,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W DZIETRZNIKACH,Dzietrzniki,105,22,77,15,81,89,22,49,23,38,32,22,61,31,71,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Skomlin,Gmina wiejska,1017082,85364,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KOMISJI EDUKACJI NARODOWEJ W SKOMLINIE,Skomlin,ul. Parkowa 6,49,53,16,53,49,49,47,28,40,20,49,51,29,49,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,48202,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MASŁOWICACH,Masłowice,1,9,66,16,62,62,9,54,28,40,24,9,55,29,49,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Miasto,1017094,49079,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 Z ODDZIAŁAMI INTEGRACYJNYMI IM. POWSTAŃCÓW ŚLĄSKICH W WIELUNIU,Wieluń,ul. Romualda Traugutta 38,113,61,18,62,64,113,50,29,44,24,113,66,27,73,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,48217,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA JARCZAKA W GASZYNIE,Gaszyn,ul. Harcerska 1,12,68,15,68,49,12,52,27,52,40,12,73,29,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,48203,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SIEŃCU,Sieniec,81B,8,61,9,65,69,8,57,29,70,,8,51,27,59,16,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,83680,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W RUDZIE,Ruda,ul. Długa 31,21,73,18,71,84,21,54,32,52,20,21,65,24,75,75,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Miasto,1017094,50337,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. HENRYKA SIENKIEWICZA W WIELUNIU,Wieluń,os. kard. Stefana Wyszyńskiego 30A,131,65,18,69,71,131,60,29,60,100,131,72,26,84,93,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,48199,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BEŁZY W BIENIĄDZICACH,Bieniądzice,50,24,79,11,78,78,25,74,25,84,68,25,69,24,76,87,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Miasto,1017094,83678,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. KRÓLOWEJ JADWIGI W WIELUNIU,Wieluń,ul. 18 Stycznia 24,63,64,19,67,80,63,54,28,56,32,62,67,28,83,93,,,,,,,,,,,2,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,83670,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KOMISJI EDUKACJI NARODOWEJ W KUROWIE,Kurów,ul. Wieluńska 11,20,64,19,66,60,20,57,26,58,24,20,64,27,68,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Obszar wiejski,1017095,83704,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. ŚW. JANA PAWŁA II W KADŁUBIE,Kadłub,91,9,69,18,78,82,9,46,17,44,36,8,78,27,90,,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wieluń,Miasto,1017094,263982,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. BŁ. KS. MAKSYMILIANA BINKIEWICZA,Wieluń,ul. Śląska 23,8,43,22,41,,8,28,22,18,16,8,54,37,57,11,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wierzchlas,Gmina wiejska,1017102,13608,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W WIERZCHLESIE,Wierzchlas,ul. Szkolna 48,28,64,11,67,71,28,53,24,52,16,28,68,26,72,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wierzchlas,Gmina wiejska,1017102,13767,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MIERZYCACH,Mierzyce,149,22,66,18,71,73,22,57,29,54,88,22,67,25,68,22,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wierzchlas,Gmina wiejska,1017102,13755,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KRASZKOWICACH,Kraszkowice,ul. Szkolna 5,24,59,17,63,62,24,41,22,34,28,24,58,24,52,29,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wierzchlas,Gmina wiejska,1017102,13917,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH W STRUGACH,Jajczaki,10,12,59,17,61,44,12,39,29,30,8,12,56,33,52,13,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieluński,Wierzchlas,Gmina wiejska,1017102,13915,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO JANA PAWŁA II W TOPOROWIE,Toporów,ul. Szkolna 6,9,62,12,64,71,9,76,24,84,96,9,53,27,45,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Bolesławiec,Gmina wiejska,1018012,105761,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W CHRÓŚCINIE PUBLICZNA SZKOŁA PODSTAWOWA W CHRÓŚCINIE,Chróścin,49,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Bolesławiec,Gmina wiejska,1018012,105556,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻDŻARACH PUBLICZNA SZKOŁA PODSTAWOWA W ŻDŻARACH,Żdżary,123,18,65,18,68,64,18,43,30,30,24,18,65,30,77,87,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Bolesławiec,Gmina wiejska,1018012,105779,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MIELESZYNIE PUBLICZNA SZKOŁA PODSTAWOWA W MIELESZYNIE,Mieleszyn,141,11,71,12,73,78,11,46,23,36,24,11,53,24,51,40,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Bolesławiec,Gmina wiejska,1018012,105703,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BOLESŁAWCU IM. KORPUSU OCHRONY POGRANICZA,Bolesławiec,ul. Szkolna 4,23,55,23,60,62,23,55,30,56,28,23,72,21,75,55,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Czastary,Gmina wiejska,1018022,121960,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939 R. W CZASTARACH,Czastary,ul. Szkolna 4,37,66,11,69,69,37,55,28,60,84,35,63,29,65,91,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Czastary,Gmina wiejska,1018022,11124,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W RADOSTOWIE,Radostów Pierwszy,52,6,66,12,66,,6,60,24,52,52,6,71,11,69,69,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Czastary,Gmina wiejska,1018022,92997,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PARCICACH,Parcice,ul. Dworska 60,17,57,16,56,42,17,61,29,60,16,17,60,27,58,25,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Galewice,Gmina wiejska,1018032,80214,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GALEWICACH,Galewice,ul. Marii Konopnickiej 20,32,62,14,67,67,32,40,23,32,20,32,55,26,49,40,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Galewice,Gmina wiejska,1018032,79051,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OSTRÓWKU,Ostrówek,15,15,63,14,64,73,15,47,27,44,20,15,61,24,73,36,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Galewice,Gmina wiejska,1018032,80215,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NIWISKACH,Niwiska,22,9,56,21,67,67,9,48,26,40,40,9,54,30,51,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Galewice,Gmina wiejska,1018032,80216,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OSIEKU,Osiek,112,13,64,11,64,53,13,48,22,44,16,13,66,22,67,67,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Lututów,Miasto,1018044,48353,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW 1863R. W LUTUTOWIE,Lututów,ul. Wieruszowska 28a,64,60,17,61,71,64,47,27,38,32,64,52,29,49,35,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Lututów,Obszar wiejski,1018045,48960,dla młodzieży,Tak,KATOLICKA SZKOŁA PODSTAWOWA STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. JANA PAWŁA II W CHOJNACH,Chojny,21,5,69,17,78,84,5,50,26,64,64,5,34,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Sokolniki,Gmina wiejska,1018062,24393,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PICHLICACH,Pichlice,1,10,48,14,54,22,10,26,14,26,28,10,45,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Sokolniki,Gmina wiejska,1018062,27112,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STARYM OCHĘDZYNIE,Stary Ochędzyn,55,8,63,16,66,69,8,48,27,52,20,8,39,27,30,16,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Sokolniki,Gmina wiejska,1018062,23341,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. 32 ESKADRY ROZPOZNAWCZEJ LOTNICTWA ARMII ""ŁÓDŹ"" W WALICHNOWACH",Walichnowy,ul. Szkolna 28A,14,56,15,55,51,14,49,25,46,28,14,62,25,65,76,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Sokolniki,Gmina wiejska,1018062,23295,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SOKOLNIKACH,Sokolniki,ul. Szkolna 1,28,62,16,64,76,28,52,23,52,52,28,58,28,58,16,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Wieruszów,Miasto,1018074,262275,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W WIERUSZOWIE,Wieruszów,ul. Warszawska 123a,43,64,10,64,62,43,47,23,44,20,45,73,23,80,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Wieruszów,Miasto,1018074,49733,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANUSZA KORCZAKA W WIERUSZOWIE,Wieruszów,ul. Fabryczna 1,100,59,19,64,67,100,47,27,40,24,104,62,29,71,93,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Wieruszów,Miasto,1018074,121759,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W WIERUSZOWIE,Wieruszów,ul. Teklinowska 27,37,60,16,62,60,37,46,30,36,28,41,51,28,47,47,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Wieruszów,Obszar wiejski,1018075,49737,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TEKLINOWIE,Teklinów,121,6,69,9,73,73,6,57,30,58,,6,47,19,50,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Wieruszów,Obszar wiejski,1018075,49736,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KROLOWEJ JADWIGI W PIECZYSKACH,Pieczyska,ul. Szkolna 1,15,71,10,76,76,15,70,25,76,96,15,73,25,84,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Wieruszów,Obszar wiejski,1018075,49738,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WYSZANOWIE,Wyszanów,ul. Szkolna 10,9,57,12,62,62,9,42,25,32,28,10,49,25,46,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Łubnice,Gmina wiejska,1018052,63995,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DZIETRZKOWICACH,Dzietrzkowice,ul. Szkolna 1,17,61,14,64,71,17,53,24,52,32,17,53,21,47,25,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Łubnice,Gmina wiejska,1018052,64001,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ARMII GEN. ANDERSA W ŁUBNICACH,Łubnice,ul. Leśna 1,18,54,13,57,47,18,37,17,36,24,18,49,32,44,13,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Wieruszowski,Łubnice,Gmina wiejska,1018052,63993,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WÓJCINIE,Wójcin,ul. Wieluńska 9,19,60,17,64,73,19,55,24,52,24,20,53,29,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Szadek,Miasto,1019024,54099,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W SZADKU,Szadek,ul. Prusinowska 4,64,60,16,62,71,64,44,28,36,20,62,64,27,70,47,,,,,,,,,,,,,,,,2,,,,,,,,,
Łódzkie,Zduńskowolski,Szadek,Obszar wiejski,1019025,40637,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA W PRUSINOWICACH,Prusinowice,49,15,55,15,60,60,15,42,18,40,36,15,61,24,64,64,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Szadek,Obszar wiejski,1019025,40636,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KROKOCICACH,Krokocice,2,10,75,12,79,82,10,50,31,30,28,10,60,26,66,75,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zapolice,Gmina wiejska,1019032,88280,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 4. PUŁKU PIECHOTY LEGIONÓW W ZAPOLICACH,Zapolice,ul. Główna 19,48,68,13,71,73,48,45,25,40,28,48,58,27,64,40,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zapolice,Gmina wiejska,1019032,69853,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA W REMBIESZOWIE,Rembieszów,87,6,40,11,41,,6,23,14,24,32,6,39,27,26,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,31011,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 11 IM. STEFANA ŻEROMSKIEGO W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Stefana Żeromskiego 2/4,34,60,14,60,69,34,36,28,24,20,34,41,30,25,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,30882,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 IM. MARII SKŁODOWSKIEJ-CURIE W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Zielona 46a,83,66,19,69,73,83,57,30,56,100,83,67,27,73,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,262327,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 12 W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Wileńska 3,29,51,22,53,56,29,42,28,32,24,29,56,34,69,96,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,39224,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Jana Kilińskiego 27,73,53,21,56,62,73,47,26,44,32,73,60,30,73,87,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,28750,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Spacerowa 90,46,63,11,64,47,46,46,29,40,16,45,67,25,73,93,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,30659,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 IM. MIKOŁAJA KOPERNIKA W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Złota 67,71,62,19,62,47,71,50,30,48,48,70,66,27,70,96,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,27634,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM WŁADYSŁAWA BRONIEWSKIEGO W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Wodna 32,84,64,20,67,67,84,58,28,60,24,84,72,29,86,93,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,35367,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 IM. KOLEJARZY POLSKICH W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. 1 Maja 27,60,60,18,64,67,60,44,27,36,16,59,62,30,67,95,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,262326,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. ŚW. ALOJZEGO ORIONE W ZDUŃSKIEJ WOLI,Zduńska Wola,ul. Łaska 84,58,61,15,62,44,58,55,30,54,24,58,70,26,78,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina miejska,1019011,269894,dla dorosłych,Nie,"SZKOŁA PODSTAWOWA DLA DOROSŁYCH ""DR PIONTEK"" W ZDUŃSKIEJ WOLI",Zduńska Wola,ul. 1 Maja 27,3,,,,,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina wiejska,1019042,68025,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CZECHACH,Czechy,142,58,72,14,73,71,58,47,26,40,32,56,62,28,67,87,,,,,,,,,,,,,,,,2,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina wiejska,1019042,29365,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. J. H. DĄBROWSKIEGO W KROBANOWIE,Krobanów,12C,28,61,17,60,76,28,43,28,34,24,28,58,30,58,18,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina wiejska,1019042,29308,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W WOJSŁAWICACH,Wojsławice,105,21,65,15,67,78,21,67,28,80,64,21,53,29,44,95,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina wiejska,1019042,49988,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W JANISZEWICACH,Janiszewice,17,48,69,17,69,67,48,57,25,56,44,48,69,25,75,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina wiejska,1019042,26062,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ANNOPOLU STARYM,Annopole Stare,5A,14,61,14,62,51,14,49,29,40,24,15,54,28,55,24,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zduńskowolski,Zduńska Wola,Gmina wiejska,1019042,29218,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JULIANA TUWIMA W IZABELOWIE,Izabelów,50,26,68,15,67,82,26,47,26,40,12,25,61,27,55,95,,,,,,,,,,,1,,,,,,,,,,,,,,
Łódzkie,Zgierski,Aleksandrów Łódzki,Miasto,1020044,20656,dla młodzieży,Tak,SPORTOWA SZKOŁA PODSTAWOWA NR 3 IM. JÓZEFA JAWORSKIEGO,Aleksandrów Łódzki,ul. Bankowa 7/11,72,70,13,72,73,72,71,23,76,100,72,66,28,76,91,,,,,,,,,,,,,,,,,,,,,,,,,
Łódzkie,Zgierski,Aleksandrów Łódzki,Miasto,1020044,17562,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. MARII SKŁODOWSKIEJ-CURIE,Aleksandrów Łódzki,al. Wyzwolenia 3,138,65,17,67,67,138,58,30,56,100,134,71,28,84,93,,,,,,2,,,,,1,,,,,,,,,,,,,,
Łódzkie,Zgierski,Aleksandrów Łódzki,Miasto,1020044,22014,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W ALEKSANDROWIE ŁÓDZKIM,Aleksandrów Łódzki,ul. Ludwika Waryńskiego 22/26,109,67,13,69,64,109,71,26,80,100,109,74,24,82,96,,,,,,,,,,,,,,,,,,,,,,,,,
